"","CTRL_1","CTRL_2","CTRL_3","EXPD4_1","EXPD4_2","EXPD4_3","TPA_1","TPA_2"
"Tpx2",4.26400222211784,4.4590720930778,4.42227868555214,4.60711181716209,5.02705521124684,4.72186940298745,5.35077667971704,5.44655507825131
"Tra2a",5.57679240942783,6.19823517255614,6.71388142215736,5.86382041760013,6.45546643973513,6.81809264874855,6.86216126435931,6.74569178046238
"Tra2b",5.89511675989999,5.55041353213792,5.78483313993951,5.61751771542198,6.27417068310176,6.0256228791487,6.26879556842534,6.19893990010512
"Trabd",5.61837122828036,5.75760396904342,6.13295047959903,5.50373591314706,5.85540483079009,6.0194935383187,5.81172852354188,5.7303266612032
"Tradd",5.36251767749527,4.88734464709848,5.37614837555522,5.56114936698898,5.5722377626377,5.39738002024379,5.79814056143956,5.4798612546103
"Traf1",3.82181711638632,4.29740550116836,3.61898938634664,3.66051540002925,3.31042129127912,3.25223220656622,3.40760659911905,3.45262260010157
"Traf2",5.61632113688981,5.32573280492541,5.05918261752124,4.82764239910359,5.71907134455706,5.13972106062111,5.46796879837323,5.43702163498
"Traf3",4.29686544263368,4.80576888812199,4.16555254650205,5.30623897756141,6.38293670129221,5.76780481160905,5.958025995512,5.04547216251266
"Traf3ip1",5.76287733638678,6.31614942810289,5.94014561534392,6.02569368023029,5.77515225522768,5.74475210453873,6.35200102410452,7.09757499708805
"Traf3ip2",7.07268491882683,7.46245937250313,7.27771458951826,7.31109696348792,7.03218405188285,7.46841126121315,7.44993713344883,7.97107501776971
"Traf3ip3",4.9663510944956,5.57347514915036,4.65186027305121,4.8102571040258,4.30844273509284,4.4441179347571,4.55589789340894,4.5539994969204
"Traf4",4.41034145213083,4.45841521125707,4.21724229449588,4.467856587618,4.81222088146495,4.19492138604768,4.66401777705224,4.25433547273351
"Traf5",5.48319469873347,6.06241222040289,5.79461894493555,5.25654248978369,5.22579817147416,5.46063283263613,4.76356920802597,4.69217827340354
"Traf6",4.58227152784333,4.81347028891382,5.31494572170393,5.59927845749547,5.28947498506351,5.31948879002333,4.75083673015685,4.55018905672008
"Traf7",8.51245284426051,7.87708459893274,7.69818537873378,8.34162939085251,8.66493041604634,8.43357047703312,8.49316836205662,8.18375682320331
"Trafd1",6.36378959408676,6.29738991126241,6.12309573118757,5.69764426702289,6.07254888421923,6.78328761528824,6.38167535913762,6.2748317965847
"Traip",4.70037115333313,4.67758908743793,4.57992814158523,4.38821357029818,4.84717630727862,4.18951127397967,4.5692845794161,4.76187087089902
"Trak1",6.69223984402272,5.97268539209994,6.63635514846926,6.35040349554146,6.82804873954963,6.91868391968105,6.6275354607713,6.44162274730911
"Trak2",3.5719022004137,4.16224369470666,3.50918284882821,3.55249586715318,4.42788060259183,3.82765758665394,4.28465995646707,3.46200077496355
"Tram1",4.12568904886376,3.77452298311493,3.81164153630804,4.78862396272481,4.68434124467697,4.40064182381129,4.45673388118897,4.26124404840437
"Tram1l1",4.65747016388572,3.85636349900301,3.30202650041854,3.31301771770241,3.31099606420757,3.00917960336635,3.10776026959117,3.25850668831719
"Tram2",5.57220933348966,5.09345894319209,4.98484038473612,6.0295824405623,6.25837578415762,6.56407883157686,5.52070626724825,5.44993783197691
"Trank1",5.55039448333015,4.947603715593,4.36223457641151,4.56168020094619,3.97094086925339,4.08695561947008,4.13718068493711,4.12982528771055
"Trap1",6.44611083270413,6.55590130374896,7.58958548597241,6.86094393430571,7.6183615200323,7.99378578683769,7.8220964631132,7.63520843035015
"Trap1a",2.86537260994204,3.00006457235825,2.82453341022357,2.80843922992635,2.87082166039368,2.81114281953536,2.80278158762063,2.82453341022357
"Trappc1",7.09960094240341,7.12622316048236,8.57264894938487,7.5729052164317,8.58605598474352,8.58584724337305,8.66844987444673,8.46200431043888
"Trappc10",5.34157550483031,6.65624815993678,7.7402008008065,7.58587157517699,8.07061635066261,8.45225355978121,7.86903870643844,7.39229119533616
"Trappc2",3.83564734421628,3.50865614468715,4.21870469753051,3.86558720877765,3.93681271875356,3.83611576389821,3.66805680726399,3.70126940532638
"Trappc2l",6.33516142605025,6.775106796405,6.2132219157948,5.7564878369152,7.89198609892761,6.66264551202366,7.51446301567163,6.64326770968752
"Trappc3",5.95102070999039,5.93059071377415,4.78433403019521,5.70141861458598,6.01007284115989,6.54501660665754,6.12785813942798,6.09325678039218
"Trappc4",4.21806307283286,5.37993639870582,4.81879720355912,4.83923220309202,4.66373304164747,4.83074578247613,4.82340005493228,4.66291366502946
"Trappc5",6.12748374168191,6.58091647015035,7.01871959092972,7.03103625912624,7.43501039487878,7.47008250839994,6.86699945121011,6.92756403191644
"Trappc6a",6.89578372814429,6.98069193439708,6.00242178236141,6.15722676249785,6.51248493627074,6.37600338502525,6.56510975887053,5.89308553404821
"Trappc6b",7.07520534572532,7.352063149633,7.06489510842828,7.02534888813461,8.43232219112852,8.34663120327289,8.45494590240936,7.55837967137036
"Trappc9",4.59853703341586,4.56637231381106,4.60226178334145,4.43865126632755,4.37489682815665,4.26935656280383,4.51939896797734,4.6952160335562
"Trat1",3.71491870864448,3.59225183342854,3.63585181468045,3.34784990036668,3.40679866229152,3.45731758728108,3.31098388783253,3.43372971314738
"Trav12d-1",4.15529240225455,5.31286684942394,4.04308021971398,4.79595952649973,3.47489725221243,3.88726605198187,3.298281506183,3.94649681333057
"Trav17",3.23788700176899,3.03427204125529,3.00919990508244,3.47988479375091,2.95559210267653,2.82285176559629,2.83640432993116,2.86977062345199
"Trdmt1",3.76549256827972,3.69366676015874,3.75743708532335,3.79707903388555,4.06699740955209,3.43832006337191,3.52220632643995,3.51142934001997
"Trdn",4.16049727995538,4.05829941774394,3.87541365463677,4.03761090220149,3.63841658085513,3.59829262202518,3.58898769582504,3.87839942644909
"Treh",4.70404857663352,4.83028000163493,4.75616255268488,4.5119955854531,4.21731537406129,4.35932515087258,4.63188930495697,4.69321377858325
"Trem1",5.01349622034132,5.25611722371726,4.21025345296845,4.19624641802461,3.96014694901337,3.81786713446389,3.94099083948137,4.05504338026393
"Trem2",4.24493703220119,4.33334647434332,4.42538051402624,4.31243683117787,3.8602400491225,3.87748982716824,3.93091507787215,3.97678910398487
"Trem3",4.40970047123127,4.07570739408353,3.63744808278186,4.12335834567095,3.53003107596919,3.44950409967726,3.48487408836279,3.64205742113918
"Treml1",4.54190961723385,4.34439835825543,4.29288146849397,4.04334326225535,4.1476367598779,3.86312668304694,3.82752908218713,3.75791942271504
"Treml2",4.20288547736457,4.05760333704268,3.97666667130151,4.45584050793988,3.7106517164418,3.76947003424592,3.79913865813289,3.81231287718461
"Treml4",3.90911386120236,4.79788526383391,3.66397574494584,3.68059257522526,3.3244989806171,3.59221848112584,3.66054899406097,3.5598007794567
"Trex1",5.88289554020131,7.01372771759178,7.23230100891704,8.33673966338757,7.96114545192865,8.35862183306244,7.04983161499292,7.26515717269173
"Trex2",5.22715425301787,5.23465331150027,4.71993129008675,7.72477225442309,5.3096849175529,4.48088612112448,4.94298356840164,4.48041470302581
"Trf",4.51239896376695,3.92433573080414,5.4131101851831,4.34983040323061,3.97025460682732,4.21312574671909,4.57536207703567,4.18894530641469
"Trfr2",3.96769896629712,5.18425861261319,3.85614476730839,3.88340229343349,3.67386510482374,3.61599803079301,3.59292891239383,3.72865433322854
"Trh",3.98999090177354,3.97797327074576,3.55579923324963,3.61270194447926,3.49591181651012,3.60809796879485,3.32752027300243,3.44235229402485
"Trhde",2.63178266249123,2.59472555698743,2.53496178279245,2.43861007057844,2.58625020106413,2.51799284423247,2.67751300433928,2.57936473815477
"Trhr",3.05841884286445,3.01104709500235,2.94139242212059,2.97190405057408,2.83348585345077,2.82071235742952,2.68101712559474,2.80065713232695
"Trhr2",5.89989427271932,5.88910622264101,5.7878075531446,5.84404627110235,5.24281582199407,5.32784495457797,5.29383216128594,5.66667584197758
"Triap1",4.40282321842878,5.60479637548316,6.55783247064884,6.23211306715083,7.45961528566513,7.17868510894591,6.58970292573138,6.88301791174321
"Trib1",5.56070474502793,5.68108124332343,5.30475527682409,5.56170669479221,5.23011104375168,4.95519490599225,5.17865165505581,5.55924941501656
"Trib2",3.45962761650186,3.58581228059768,3.3762220264323,3.3885596266605,2.9608365458504,4.11526924172752,3.11734285980797,3.68259894041482
"Trib3",4.94001192383859,5.54511267604104,5.57705908781037,5.89239343438138,6.06826837847434,4.76548597414575,5.25801478135892,5.47610907761938
"Trim10",4.96877825400209,4.46163747249757,4.27843853564764,4.83657490420316,4.05011777522849,4.08150363098933,3.93347667836674,4.20125782659938
"Trim11",6.0031411221994,5.47064223011303,6.52682038103761,5.52923760134932,6.97047680213192,6.26173029857496,6.36253412492627,6.45534840593052
"Trim12",3.77044887108267,3.26828969616755,3.39247469705872,3.43243600405766,3.1275745426011,3.56818092400431,3.12819822613628,3.38229312532513
"Trim13",3.79290443087604,5.23092220366444,5.62691855332589,5.39385880965572,5.21347551987422,4.69195386747687,5.12885990765065,4.92865411582937
"Trim14",3.82715001503315,3.96689414828464,3.38971564137893,3.39754536203634,3.25859280098003,3.24693799208294,3.32765828363782,3.38179673228149
"Trim15",4.11785376062616,4.16224439815227,3.96398320380269,3.89529510315896,3.76730118098092,3.82566624431161,3.82942458644998,3.74545830406395
"Trim16",3.48798571687897,3.54069183877829,3.2679969217863,3.89844522106131,4.06200446678695,3.59328254697046,3.60749956202901,3.31007128174428
"Trim17",3.98652443175986,3.87276604273103,3.80938093319322,3.9236248726187,3.67981665946884,3.83808074102437,3.79990113324791,3.90586880268009
"Trim2",4.38546557511729,4.14439008239811,4.74244091013852,3.65941665222407,3.59793047216298,3.91059381973841,3.55694601011353,3.96137654168037
"Trim21",4.76675022587996,5.63699996523161,5.81590332092932,5.24582110351247,5.54930300448614,5.90776927322892,5.74484604183747,4.7217282106769
"Trim23",2.66035947715935,2.66168973717628,2.68888045395832,2.79765348970826,2.82986309995252,2.85593288980375,2.69624407773725,2.75820509408896
"Trim24",3.39304738578581,3.35135868816591,3.33539986191226,3.33306338699669,3.26843242156381,3.39993555596327,3.11499265687762,3.25493282905052
"Trim25",5.5051987837416,5.58069912173926,6.5040417842807,6.4614104733162,6.64597656414934,6.83316977194935,7.12206089488399,6.8153689025836
"Trim26",4.64471639400515,5.60966441065035,6.71699031781923,5.79909090741618,6.32423803464058,6.46657960470188,6.16272251890459,6.65740266346143
"Trim27",5.6908064052101,5.79057453641519,6.03024295285948,6.16339189049089,6.34430956335521,6.00285139677525,6.41913928341472,6.12982144191623
"Trim28",8.32797042519946,8.13086523238843,9.16738681375208,9.0018221989268,9.46414169704839,9.38393938941708,9.39974073442241,9.13566012013635
"Trim29",8.55162892315866,9.35403446167688,9.65056937507202,8.49973317116158,8.98773726740022,9.43286844271622,8.50286012298957,9.17473485220856
"Trim3",7.22621763333801,7.31989719634618,7.34421465272919,6.56410930606058,7.18380850297297,8.025986531576,7.63092708931804,7.55928392375196
"Trim30",3.05044120070059,3.17065379781964,2.89591046850641,2.7965866727082,2.81579177252655,2.83699864988441,2.83602217600306,3.13092214306424
"Trim31",3.38570116110705,3.09210027015432,3.06749555375611,3.19922879967726,3.02668306089423,2.92659908957573,2.9464332606517,3.05694377746363
"Trim32",3.45031681207408,4.4774997532617,4.03563233089727,4.2488335359624,4.29946794526682,4.13451582116811,4.98263475467965,5.38996465362771
"Trim33",4.21551959914631,4.13577106960624,4.66057295013547,4.16303926853642,4.20074447971439,4.11664249616766,4.22628339800852,4.13149979999634
"Trim34",4.6352127218838,4.70233470247288,4.4267991501231,4.25742758714519,4.42350125838006,5.07804008468151,3.86335770821859,3.9913923311916
"Trim35",5.02980488113824,5.67285701563516,5.22899967926232,4.97164033058019,5.01171265864802,5.58363315476155,5.58256807020577,5.56642548521607
"Trim36",4.45315689757641,4.13632708897335,4.32615582870725,4.20178915286184,4.02396322664844,4.14565355705425,4.09438115127799,4.12246457911314
"Trim37",5.07729322841096,5.69638328056661,5.53213430591703,5.58755948617719,5.34030321238547,6.37568998437436,6.38725663983845,6.10475767754989
"Trim39",3.31445991398502,4.2553541814647,4.80586888599001,3.78207070003653,5.01435821953335,4.57788256455085,5.14896386913162,5.55607718310557
"Trim40",5.6738636298167,5.57162954475379,5.41415464134307,5.66341677276006,4.77959948277047,4.94774483634762,5.22259255545036,5.0075532357974
"Trim41",4.09419456134996,5.09046651347553,4.47437794160814,4.56005863689708,4.8963359255538,5.26360050657657,5.06463259687578,4.21404082690298
"Trim42",3.13620261677571,3.05760111704888,3.10614155917728,3.03681431705076,3.14819916110594,2.96438472257904,2.78469581508773,3.04298622230586
"Trim43a",4.80386644575946,4.13557446993055,3.97965779497573,4.0772495799969,3.82585917683565,3.86228130960312,3.65309592468879,3.79844411494082
"Trim44",5.21370154928872,5.20569580831294,6.25099574997417,5.30020886000692,6.21802119566963,6.29720323661473,6.07777267226268,5.73537153593282
"Trim45",5.22001086085587,5.25768751683211,5.14646071234595,5.08084770046758,4.6396480461561,5.29443350857147,4.84961254593919,4.69928029667241
"Trim46",4.50800552811352,4.41861295615839,4.10899169432289,4.19343272604796,4.10198320288273,4.13917653068888,3.97926676176801,4.28920398300516
"Trim47",6.28183612044976,6.490768999978,6.42219161162724,6.06890764645405,6.64593164645921,6.1094810395995,6.23947424510315,6.09524318952035
"Trim5",3.82738508817144,3.99124235863762,3.84193247579993,3.58909063758969,3.40463393294798,3.71310655309036,3.59321487968796,3.6445158459598
"Trim54",5.89647984585039,5.76598409520509,5.81234929071909,5.66877768200919,5.72070493148794,5.38592838843454,5.60396909205453,5.54950092522701
"Trim59",6.47999418695129,5.92353570741012,4.03740099233443,6.02276410599757,7.28889910836756,5.31404415268478,6.51815525918298,6.39909609490234
"Trim6",3.39576398396982,3.58331316747565,3.18593522730889,3.31917597272973,3.43715624370023,3.30845933271874,3.16693947703959,3.2244005293544
"Trim60",4.09947005359813,3.89441386006076,3.56483339685949,3.69738289250204,3.24170208109875,3.53133510941649,3.44795388858293,3.39564014430731
"Trim61",4.81644602145021,4.64141306961637,4.2809236607474,4.23860045136714,3.83392063139838,4.00674652365777,3.98722067042543,4.3842583020869
"Trim62",4.36318974243611,4.44276070993446,4.57580222489202,4.60563347968391,4.24369224468677,4.50087199217866,4.57735764936348,4.61686407881092
"Trim63",3.20351352087213,2.58745149074286,3.02615440748429,2.67394377281655,2.62944398762256,2.68480971117335,2.77730840543298,2.81464532144825
"Trim65",4.08187173672582,4.24606086785518,4.16890768829253,4.71083121950542,4.70225134555682,4.5761390006152,4.73311798030107,4.48632945306633
"Trim66",4.41781242065996,3.29421075537935,3.59138811700053,4.83236171375819,3.34239905736473,3.23025792081986,3.51745232955786,3.48692563065428
"Trim67",5.16079174642193,4.75262238685986,4.55270273588415,4.66589495376903,4.52391043157348,4.39079407247192,4.39640185083302,4.57574474934447
"Trim68",4.13437454347557,3.2851394050071,3.96851405448549,3.09152222991065,3.06780210198658,3.57021906811043,3.07392307376659,3.36399412825112
"Trim69",4.71663848999255,4.8236989709631,4.59692469702168,4.93465500128857,4.32710284340483,4.53639149920962,4.4705728419273,4.43988061031916
"Trim7",5.80106662804693,6.1211701538583,6.50570196292352,4.64582023195135,5.28806693731032,7.33632075395802,5.45044191580763,5.91951682067765
"Trim71",4.1717077099207,4.34142970468181,3.9164876696029,4.22234403758808,3.46658357494707,3.41084017471844,3.36125800952362,3.6935863160899
"Trim72",4.69908737890524,5.53732045368504,5.76494957394536,5.24277780907881,5.00930089408004,5.24251516918724,4.53291828605395,4.87406407510243
"Trim75",3.75045914325858,3.65386556126258,3.53868362148528,3.32621741472035,3.19707113090384,3.30379606000107,2.99032342506509,3.40065231926326
"Trim8",5.95191169033728,6.68021421403098,7.52554166575291,8.11483782087623,8.80815763566506,8.28700703245937,8.24466965648775,8.11037916765875
"Trim9",2.89790990938343,2.88465142020714,2.85941726176948,2.94576047967623,2.79757653053542,2.98314325649071,2.80629855001658,2.76005217083214
"Triml1",3.83112759610066,3.59589483890288,3.14590231868226,3.46177222710042,3.12846432554538,3.12409575730688,3.27412323651185,3.3448264418858
"Trio",5.18634488591282,5.04570472005428,4.93725717244455,4.9231060969508,5.10398092071913,5.09080973930384,5.21939346271642,5.45609800408575
"Triobp",4.07786409001198,3.94378961819961,3.61222702976039,3.83294574110839,3.35194687044364,3.54640700556719,4.06586644134057,3.42539944653635
"Trip10",5.99706250669841,7.00272841183133,5.67840824285694,5.99749083331928,6.76955825570403,7.11529951563468,6.60231161953353,6.36771184256729
"Trip11",4.99167437721083,5.26245531645543,5.92590027165738,5.04957869261896,6.03739349838741,6.19908298432549,5.74305815569381,5.16473378237808
"Trip12",5.99334544056819,5.5982544417398,5.84888490933064,5.84468105561073,5.97610095418959,6.18208517672966,5.87079207673804,6.01065543603552
"Trip13",4.01915196621856,4.63874965409117,4.81195100301371,5.54473274592561,5.6867296732433,4.91589658789273,5.66557298207138,5.26701443019091
"Trip4",3.52122948700513,3.9789135038125,3.70712108312678,3.78105463562374,3.66770772990405,3.75590311353277,4.16127896451376,3.7860055394738
"Trip6",6.0932787592324,9.23087258418911,10.1655098035039,10.040650401699,10.2821608167178,10.4434016260732,10.4995219973329,10.1987098158684
"Trit1",6.56378288232817,4.72938056961329,5.40040793755429,4.97825563987984,5.40621140892889,5.79251541498289,5.10831440599815,6.31072230542283
"Trmt1",6.25513317778636,6.62881268452894,6.88724678857858,6.49149513719546,7.07559270918042,7.06893440321915,6.66937231092795,7.16033031449242
"Trmt11",3.3681936005378,3.86705372216551,3.85873372190557,3.91580163186503,3.69286969452229,3.61792633114962,4.18787054171532,3.42025531241385
"Trmt112",6.65936734000732,4.08090225060901,4.67964428817683,4.66921424417922,4.28030819489215,3.83571563880501,5.22113155653477,4.92978407182535
"Trmt12",3.53655601249888,3.28743896711057,3.44289607807466,4.3509412700174,4.00310289065034,3.40558981537502,4.09844007629789,3.51503397527557
"Trmt2a",5.19862073166808,5.65979588081584,6.22081881023545,5.73224532946683,6.3252171589609,6.18641756197041,6.2992470760443,6.24799191743042
"Trmt2b",4.26909000196057,4.15640817102322,4.53559971848876,4.18174124740735,4.45716180068882,4.40639252070116,4.49234074923043,4.82188820251202
"Trmt5",5.67881825374236,5.28856299043227,5.37678716568098,6.05899213929719,6.6394370996255,7.75031274247294,6.65193061142794,5.99468812693633
"Trmt6",4.83457745591145,5.13743463451514,5.46116101039977,5.56623044227053,5.72777479599208,5.29109135756617,5.76879955493427,5.75648601429818
"Trmt61a",7.35169273996946,6.43808087241901,6.29910656796443,7.71610309270025,8.03323266742175,7.76204611965022,7.45273953254701,7.28098929341038
"Trmt61b",5.13410022475377,5.64354384679431,5.78300895681504,5.13631779725255,5.18972216194994,5.31959153983622,5.48986449924406,5.16960986287032
"Trmu",4.55509891543032,4.90617470793317,4.9648903328651,4.6356120304524,4.85942406786478,5.13850934213018,4.94900835616894,5.1409365753406
"Trnau1ap",7.24373795334516,6.82935143045234,8.0835726890877,7.50769849390085,8.20090861179514,8.10805082307239,8.3551445459923,8.02071222655147
"Trnp1",4.62128966993189,4.43697488701491,4.29779964404923,4.39913412791481,4.49359828685616,4.56973900570299,4.1858988912589,4.99284181246258
"Trnt1",4.74693426582732,4.57482326003973,4.32387848531723,4.37763413057237,5.52000408949388,5.04326740535804,4.960022823352,5.17497450202636
"Tro",5.30818150655069,5.05605141197383,4.76722406285661,4.77027340068402,4.6389098976757,4.39468129128935,4.43181326628101,4.72236341177232
"Troap",5.10511339754396,5.12889438847454,5.13835734556491,5.02326977681697,5.34588410371326,5.02218104380154,5.33679015244239,5.28326096367957
"Trove2",3.22325788025646,3.4482123428719,2.89520154026834,3.10069841752873,3.42396196847622,3.02720624261195,3.3367815953951,3.22755696455959
"Trp53",4.31704302262979,4.41292110797349,4.56126095733384,4.37550194012586,4.87387655350627,4.87038701975656,4.81781035497625,4.83128903050928
"Trp53bp1",4.63704950058808,5.04834533198853,5.12601490281491,4.64477638530045,4.81677468341522,4.83781101230448,4.88774885123948,5.16579860013587
"Trp53bp2",7.53384683732057,6.32834351507435,6.41676779806035,6.02220823899053,6.00862381886406,6.51559650365056,6.1873825758308,6.33063007066321
"Trp53i11",6.53813128641558,6.96742583689569,7.07980672958704,7.3638483255212,8.18496109480082,8.04732775737013,7.47581508126484,7.60883590063814
"Trp53i13",4.29219722851001,4.11569243482155,4.31007441076152,4.32686364651427,4.12684332089899,4.07692216389857,4.15083080608108,4.2965720191234
"Trp53inp1",6.44254752442792,6.9278229924939,7.3881506234181,4.10488346521101,6.30620419603781,7.68330038500249,5.73130987275665,6.25054409121168
"Trp53inp2",5.13361232929283,5.39447637002714,5.97530838885506,4.13091530483487,5.02509274295713,5.60194911913773,5.38717551313581,5.41640133636858
"Trp53rk",4.10005276733296,4.52656881427631,3.82447032499315,4.42221509994256,3.61593069925624,3.82472281052096,4.26101401651383,4.37749104493397
"Trp53tg5",3.76315595036096,3.99961194985539,3.69612005672306,3.75194476800594,3.62589462640914,3.76315595036096,3.65153848686264,3.81482951644973
"Trp63",8.31248880089147,8.06658437456774,8.55534121172804,8.19779112827782,8.53237780711485,8.59871705279287,8.5809029411476,8.45976488258906
"Trp73",5.13785648310751,5.61177938996485,5.67332466560136,5.96333090620794,6.72605820785511,6.90893929296663,6.18410801480128,6.22123304429843
"Trpa1",4.60231520902495,4.04933080482523,3.52419863965501,4.01874890125808,3.43424850479998,3.40306257484269,3.28662942929096,3.45053391891899
"Trpc1",3.9954026481447,3.57217285189469,3.61884329573888,3.50217416987374,3.53238173073168,3.61204271476472,3.48778059658324,3.3639997011018
"Trpc2",5.04050841104715,4.76741970720257,4.6050309855777,4.48815982282153,4.73216982131291,4.81032781124006,4.83269620472641,4.90630918259391
"Trpc3",3.75280743569345,3.99660616802445,3.59957152138093,3.69566668021971,3.56536358171714,3.61977061604644,3.6415595014897,3.73869427080734
"Trpc4",4.18242283327144,4.35259321741861,3.87873855897266,4.17065916303913,3.82700931437396,3.633033829653,3.78344431885553,3.78585243895752
"Trpc4ap",6.02213887780572,5.64899894386831,5.32360571521439,5.86670112066911,5.10783286522207,5.37725946880046,4.89081785511782,4.79296314065058
"Trpc5",3.35550917214584,5.17122494271142,2.65470697521279,3.2957630592729,3.13449001208964,2.9376907044566,2.49293670892985,2.8921536986239
"Trpc6",2.54078666362666,3.11319591753779,2.55031913845144,2.82795682593814,2.49268519518841,2.49619009497382,2.4874184324812,2.39007544628621
"Trpc7",4.91214314514788,5.01452728265467,4.79103749909208,4.95908929035641,4.34237120105746,4.07539923216305,4.31000321410091,4.09030056694861
"Trpd52l3",4.44410483225784,5.30093536756898,4.14687230913311,4.03122172699802,3.63642616461057,4.01675364828289,3.82635355725975,3.89515754272889
"Trpm1",4.13241625454533,4.10620844021805,3.96079716987498,4.06091181788544,3.65600379752231,3.94908758356735,3.74556608549652,3.71263451452304
"Trpm2",5.41927460475478,5.39305069163813,5.02971896982069,5.16348296343628,4.47659261285393,4.63254934732577,4.78279904261209,4.71450377365566
"Trpm3",3.6017345370212,3.62994660870116,3.44095651044249,3.44006423057879,3.22355212625675,3.26967555878951,3.26048816907531,3.39779191378663
"Trpm4",7.29361752654901,5.74151729920289,6.4868860646933,6.87200375426305,7.79218616302966,6.29613001780977,6.31368584145123,7.28684350176672
"Trpm5",4.35221204147196,4.13070030219376,4.09052774102068,4.20982883748862,3.8509991423135,3.71708534013134,3.85314550715311,3.97859406299308
"Trpm6",4.6073580869395,4.61038081122963,4.30164297214708,4.29872044047692,3.80505933713774,3.94468466740192,3.8269069120992,4.04725954770291
"Trpm7",4.89599467508609,4.56600688105581,5.96905689542672,5.74483281470814,6.6267290417935,6.15415234051805,6.09662501974319,6.38921987292214
"Trpm8",3.6184285079285,3.67317398906833,4.07244967620637,3.71481032672964,3.73655002287051,3.37002448711133,3.6823063786085,3.472000692719
"Trps1",4.1225714552949,3.94322234830035,4.02599720834088,4.12725174311402,4.0544035962227,3.80584133597428,3.55377050248032,3.96794503182114
"Trpt1",6.84063878941284,5.03443145794765,4.69963226492387,4.8785554605404,5.19773425364611,4.98022971565284,5.22385950274718,5.98790125956073
"Trpv1",3.19090937301571,3.20950534079605,3.03214544327712,4.06935759554816,3.03941238190572,3.08133486666526,3.07684836514446,3.01094211043522
"Trpv2",5.64965117746447,5.31741486982202,5.19869224213467,5.31360357995216,4.84259651017123,5.15047586411187,5.13244044075273,5.14494487280964
"Trpv4",5.64365139392203,5.34131149200889,5.32463818496285,5.14631328636544,4.90235201472814,5.21001704107509,5.54498386410059,5.05227127320213
"Trpv6",6.70128010920928,7.40261033233702,6.83189641967151,6.17341114022659,6.99980676627243,7.1521289483205,7.05831441165049,6.32587984950721
"Trrap",6.36151877736705,5.56359862073587,6.64354986255858,6.08282250847975,5.7207441931329,6.22706854345882,6.52057408032617,6.13367741300722
"Trub1",4.06869090609614,4.32934357052774,4.15566217234498,4.21960882666406,4.32847302284875,3.99654369025836,4.43710767924498,3.92177268947318
"Trub2",4.54966371306889,5.87884680364839,7.16370878395862,6.04799670011493,6.69180541480194,6.80604423621386,7.21722057268512,6.52652512623702
"Try4 /// Try5",3.85589462403241,3.82113824297412,4.06618614136134,3.86486622808885,3.95293147400815,3.60862393272241,3.80160061145153,3.71516441115656
"Tsc1",4.84552314103836,4.43736310333114,4.49143331834961,4.31070724737479,4.4283265232459,4.88393805608637,4.60536734395303,4.59256227752292
"Tsc2",6.0341570880459,6.10685061740021,6.91531954839457,6.27719323487046,6.96775611428032,7.04435650039571,7.30950960513131,6.78916492525082
"Tsc22d1",4.81089804229136,5.71667379757592,5.28983619054702,4.99126909856356,5.55477674913335,6.03014685846483,5.8699423367023,5.39886362939725
"Tsc22d2",3.59909306608683,3.39301600320906,3.30809027530404,4.32100652581948,3.46516311902533,3.72030613600341,3.55760423596796,3.67267348552415
"Tsc22d3",5.70524442973579,5.93279897417447,5.58213024655472,4.99873831459527,5.03021636386018,6.56386152144164,4.84648329412657,5.00063693442089
"Tsc22d4",5.42027630022862,5.14852745213473,5.10413812265842,5.33700311503356,5.41766724564445,5.70587803787362,5.11291941703104,5.47266166283478
"Tsen15",3.40970447672707,4.41984538783453,5.43818508498008,4.44565643629253,4.33351859057746,3.77642834622262,5.70402321365013,7.04626922195297
"Tsen2",5.54433686320675,4.36563134085493,4.1606130403906,4.50172823336522,4.58227246780281,4.92810675910364,4.62887529920534,4.3295666325977
"Tsen34",7.09934339106801,6.51283738001228,6.72194114877804,7.39640030701543,7.7576603767512,7.58447548210645,8.13471136493209,7.88666562060597
"Tsen54",4.36177307123661,5.94086081237444,5.02844695352692,5.2726536344397,5.03319650703642,6.06546216493434,5.14685639870066,5.84659921388552
"Tsfm",4.20063009217862,4.03824890358215,4.04219470335443,3.7837790441096,3.92445799938857,3.92980044432114,4.16116090816211,4.55258884243753
"Tsg101",3.92792509077922,4.05261517246389,5.03839797776418,4.84590732440171,5.32743463836618,4.42468813832447,4.88149294802136,4.48418803676129
"Tsga10",4.94543264469366,4.78850995803453,4.77711660190309,4.58754714115544,4.11569717694436,4.41466953787196,4.29615378814534,4.3281111997433
"Tsga13",3.32206831141226,3.30561469195413,3.10772158259502,3.08407564289549,2.84624413517954,2.89824104049355,3.2691434988886,3.08833508440095
"Tsga14",4.14510906853777,4.31172536138143,3.88429822842531,4.00769874234066,3.77766291602263,3.43686576922672,3.93037190018576,3.88082522442323
"Tsga8",6.66443811130126,6.31783053267988,6.27756149493926,6.00648957734497,5.61746527073629,5.98445950768114,5.80889845653972,5.80874607045367
"Tshb",3.93826748496173,3.83031199033559,4.12068217331436,4.11116188155345,3.7890207548399,4.32963488017583,3.65967072049184,3.75003502401098
"Tshr",3.73326401772375,3.60155792905435,3.25966257857608,3.44594429426971,3.15446391627868,3.07434088946423,3.10269044435774,3.19118116788931
